id,name,address,lat,lon,stars,amenities,image_urls
A-44280,Collection O The Pride,"128, Manyatha Tech. Park back gate, Rachenahalli Main Rd. P & T Layout, 560045 Bangalore, India",13.06034,77.62859,3,Kitchenette|Multilingual staff|Room service|Parking|Air conditioning|Wheelchair,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-44280/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-44280/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-44280/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-44280/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-44280/4.jpeg
A-59773,Via Utsav Grand Inn - RR Nagar,"Uttarahalli Main Road, Opp. Grey Brick properties, Channasandra, Kengeri",12.901005699999999,77.5202082,3,Room service|Parking|Air conditioning|Concierge desk|24-hour security|24-hour front desk,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-59773/0.png|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-59773/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-59773/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-59773/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-59773/4.jpeg
A-67594,The Haventra,"1M, 131, Kasturi Nagar Main Rd, East of NGEF Layout, Kasturi Nagar, Bengaluru, Karnataka 560043",12.999271799999999,77.6618357,3,Multilingual staff|Bilingual staff|Parking|Air conditioning|Security|24-hour security,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-67594/0.png|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-67594/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-67594/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-67594/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-67594/4.jpeg
A-35855,Hotel UR Comforts,"Brahmalingeshwara complex, #44, 28th C Cross Rd, opp. Reliance trends, 4th Block, Jayanagar, Bengaluru, Karnataka, Bangalore, Karnataka, 560011, India",12.92955,77.58523,2,Lounge|Commercial shops|Butler service|Shuttle service|Airport shuttle service|Shuttle to local attractions,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-35855/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-35855/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-35855/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-35855/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-35855/4.jpeg
A-20319,Savoury Seashell Residency,"No.10 Bhavani Layout Next To Maruthi Sagar Automobiles, Bannerghatta Main Road, Bangalore, Karnataka, 560029, India",12.93106,77.60082,3,Parking|Laundry service|Bell staff/porter|Fire safety|24-hour security|Cctv,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-20319/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-20319/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-20319/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-20319/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-20319/4.jpg
A-06575,Krishna's Landmark Business Hotel,"BAGALUR CROSS, BAGALUR NAIN ROAD, VINAYAKA NAGAR #67, ABOVE PIZZA HUT, 560063 Bangalore, India",13.121462,77.61397,3,Kitchenette|Bilingual staff|Parking|Laundry service|Air conditioning,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-06575/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-06575/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-06575/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-06575/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-06575/4.jpeg
A-00342,Nash Inn,"R- 22, 3rd Cross, Electroincs city , Phase -1, 560100 Bangalore, India",12.84003,77.66393000000001,2,Room service|Parking|Laundry service|Refrigerator|Lawn|Air conditioning,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-00342/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-00342/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-00342/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-00342/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-00342/4.jpeg
A-69449,Z Express Leela,"No. 12, Old No. 706, Situated at Masjid Street, Kodihalli, Bangalore, Ward No. 74 (formerly Khata No. 1481/706), constructed in Survey No. 17/2, Kodihalli Village, Bangalore, Bangalore, India",12.965474,77.649,2,Bilingual staff|Non-smoking room|Accessible bathrooms|Accessible facilities|Bell staff/porter,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-69449/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-69449/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-69449/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-69449/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-69449/4.jpeg
A-65927,Chairmans Resort,"Sahakar Nagar Hebbal, 14/1, Kodigehalli Main Rd, Near Twin Tower, Bengaluru, Karnataka 560092",13.058651,77.58615999999999,3,Bilingual staff|Room service|Parking|Air conditioning|Concierge desk,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-65927/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-65927/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-65927/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-65927/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-65927/4.jpeg
A-04537,Hotel O Sky Inn,"2399/ A Sri Mylarlingeshwara Complex, Vishwaradhya Krupa 2399/A, Gidadakonenahalli Deepa Complex Road",12.97037,77.49391,1,Multilingual staff|Room service|Private bath or shower|Bell staff/porter|Security|Fire safety,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-04537/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-04537/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-04537/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-04537/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-04537/4.jpeg
A-72642,S Y Comforts,"VS Plaza GOVINAYAKANAHALLI, 11/ B, Kumaraswamy Layout, Bengaluru, Karnataka 560078",12.909620799999999,77.5649024,2,Multilingual staff|Bilingual staff|Parking|Air conditioning|Security,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-72642/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-72642/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-72642/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-72642/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-72642/4.jpeg
A-15390,Kings Club,"Block-8, Lakeside, Sir M Vishwesharaiah layout, Naagarabhaavi, Bengaluru, Karnataka 560091",12.9673308,77.4913716,3,Multilingual staff|Bilingual staff|Parking|Laundry service|Housekeeping - daily|Air conditioning,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-15390/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-15390/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-15390/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-15390/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-15390/4.jpeg
A-71836,Urban Stay Chairmen Hotel,"Paramount Gardens Jyotipuram, KA, 560062",12.872117,77.539146,2,24-hour front desk|24-hour front desk,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-71836/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-71836/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-71836/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-71836/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-71836/4.jpg
A-16998,Super Collection O Goyal Residency,",#17C, In Keonics Opposite Symbiosis Institute, Electronic city Phase-1, Hosur Main roadNear Shiksha Infotech, Hosur Main Road, Bangalore,Bangalore,Karnataka,560100,India",12.8420427,77.6696299,2,Wakeup service|Multilingual staff|Room service|Private bath or shower|Air conditioning|Bell staff/porter,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-16998/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-16998/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-16998/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-16998/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-16998/4.jpg
A-23921,Clarks Inn Airport Bangalore,"28 Prestige Enclave, Betthalsuru Cross, Bangalore International Airport Road, 562157 Yelahanka, India",13.15621,77.62664000000002,4,Shuttle service|Airport shuttle service|Multilingual staff|Room service|Parking|Laundry service,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-23921/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-23921/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-23921/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-23921/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-23921/4.jpeg
A-77364,Spacious & Serene | AC room | Bellandur | Sarjapur,"Bellandur Gate Rd, Adarsh Palm Retreat, Bellandur",12.91720962524414,77.6749038696289,3,Gym|Fitness center|Pet friendly|Parking|Laundry service,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-77364/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-77364/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-77364/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-77364/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-77364/4.jpg
A-29104,3 Home Tales (Brookefield),"Complex No.3, Thubarahalli, Next to Cafe Amudham, BEML Layout, Kundalahalli Gate,Bengaluru,Karnataka,560066",12.95898723602295,77.71636962890625,3,Room service|Elevator|Room service|Elevator,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-29104/0.png|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-29104/1.png|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-29104/2.png|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-29104/3.png|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-29104/4.png
A-18185,Olive Zip Koramangala 100Ft Road by Embassy Group,"No.21, Next to Life Style, 8th block, Inner Ring Road, Koramangala, 560095 Bangalore, India",12.93828,77.62917,2,Yoga classes|Multilingual staff|Air conditioning|Fire safety|24-hour security|Cctv,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-18185/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-18185/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-18185/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-18185/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-18185/4.jpeg
A-67751,Collection O KR Puram Ayyappa Nagar Formerly Sunrise Arcade,"4th Floor, SunRise Arcade, Kodigehalli Main Road, above Dominos Pizza Ayyappa Nagar Krishnarajapuram",13.0045708621493,77.7157900067175,2,Multilingual staff|Room upgrade on availability|Room service|Private bath or shower|Housekeeping - daily,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-67751/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-67751/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-67751/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-67751/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-67751/4.jpg
A-06047,Super Hotel O Sahasra,"Pappamma Layout Rd, Garden Street Layout, Krishna Reddy Layout, Ramamurthy Nagar",13.01418469,77.66772688,2,Multilingual staff|Room service|Private bath or shower|Bell staff/porter|Security|Fire safety,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-06047/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-06047/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-06047/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-06047/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-06047/4.jpg
A-56134,Itsy Hotels Kozy Rooms,"1566, 27th Main Road, Sector-2 HSR Layout Opp-Power Station, Near Mughal Treat, 560102 Bangalore, India",12.903723,77.649925,3,Room service|Parking|Laundry service|Bell staff/porter|Fire safety|24-hour security,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-56134/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-56134/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-56134/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-56134/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-56134/4.jpeg
A-99456,Green Acres - Nandu Hospitality,"119 1st Cross Rd Marathahalli, KA, 560037",12.954786,77.691434,2,Smoke-free property|24-hour front desk|Smoke-free property|24-hour front desk,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-99456/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-99456/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-99456/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-99456/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-99456/4.jpg
A-86774,Greenpark Bengaluru,"No 75 & 172, Bannerghatta Rd, Dollar Layout, BTM Layout 2nd Stage, J. P. Nagar, Bengaluru, Karnataka 560076",12.9082897,77.6009109,4,Bar|Airport shuttle service|Shuttle to local attractions|Room upgrade on availability|Room service,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-86774/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-86774/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-86774/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-86774/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-86774/4.jpg
A-74591,Aura by Agira Hotels,"Vidya Nagar Cross Rd, Subs Nagar, Chikkajala, Bengaluru, Karnataka 562157",13.160677909851074,77.63542938232422,3,Multilingual staff|Bilingual staff|Room service|Parking|Air conditioning|Restaurant,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-74591/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-74591/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-74591/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-74591/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-74591/4.jpeg
A-79698,Happy Stays - Whitefield,"Siddhapura Main Rd, Nallurhalli, Whitefield, Bengaluru, Karnataka 560066",12.968890199999999,77.7354225,3,Gym|Lounge|Multilingual staff|Bilingual staff|Parking,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-79698/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-79698/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-79698/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-79698/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-79698/4.jpeg
A-80720,Seasons Suites-Koramangala,"95, 60 FEET ROAD, KORAMANGALA 6TH BLOCK ,",12.937225999999999,77.619736,3,Lounge|Multilingual staff|Room service|Parking|Laundry service|Refrigerator,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-80720/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-80720/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-80720/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-80720/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-80720/4.jpeg
A-63157,Palani Andavar,"No.37, 6 A, Meanee Ave Rd, Halasuru, Hermit Colony, Sivanchetti Gardens, Bengaluru, Karnataka 560008",12.9870298,77.6185119,3,Multilingual staff|Bilingual staff|Room service|Parking|Laundry service|Air conditioning,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-63157/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-63157/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-63157/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-63157/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-63157/4.jpeg
A-28473,Super Hotel O Om Sai Residency,"Plot 04 , Opp JSS Engineering College Bus stand , Vishnuvardhan Road , Near Global Village Tech Park & BGS Medical College, Channa Sandra, R R Nagar",12.90535,77.50482,2,Multilingual staff|Room service|Private bath or shower|Bell staff/porter|Security|Fire safety,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-28473/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-28473/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-28473/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-28473/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-28473/4.jpg
A-74171,Millennium Plaza,"Hosur Rd, Dadi Reddy Layout, Post, Electronic City",12.834595680236816,77.67942810058594,3,24-hour front desk|24-hour front desk,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-74171/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-74171/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-74171/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-74171/3.png|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-74171/4.jpeg
A-37259,"U By Z Hotels, Richmond Circle","7, Devanga Hostel Road, Near HCG Hospital, Sampangi Rama Nagar, 10th Main, Bengaluru, Karnataka 560027",12.965505599975586,77.58992767333984,3,Multilingual staff|Room service|Air conditioning|Restaurant|Security|24-hour security,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-37259/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-37259/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-37259/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-37259/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-37259/4.png
